COD;Nombre;T3_Unidad;T3_Escala;Fecha;T3_Periodo;T3_TipoDato;Anyo;Valor;MetaData_json;tabla_id;_meta.fecha_extraccion
DPOP18300;Sevilla. Mujeres. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;996769.0;"[{""Id"": 41, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Sevilla"", ""Codigo"": ""41""}, {""Id"": 453, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Mujeres"", ""Codigo"": ""2""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
DPOP18616;Soria. Total. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;88747.0;"[{""Id"": 42, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Soria"", ""Codigo"": ""42""}, {""Id"": 451, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Total"", ""Codigo"": ""0""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
DPOP18617;Soria. Hombres. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;44920.0;"[{""Id"": 42, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Soria"", ""Codigo"": ""42""}, {""Id"": 452, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Hombres"", ""Codigo"": ""1""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
DPOP18618;Soria. Mujeres. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;43827.0;"[{""Id"": 42, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Soria"", ""Codigo"": ""42""}, {""Id"": 453, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Mujeres"", ""Codigo"": ""2""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
DPOP19168;Tarragona. Total. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;822309.0;"[{""Id"": 43, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Tarragona"", ""Codigo"": ""43""}, {""Id"": 451, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Total"", ""Codigo"": ""0""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
DPOP19169;Tarragona. Hombres. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;410656.0;"[{""Id"": 43, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Tarragona"", ""Codigo"": ""43""}, {""Id"": 452, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Hombres"", ""Codigo"": ""1""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
DPOP19170;Tarragona. Mujeres. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;411653.0;"[{""Id"": 43, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Tarragona"", ""Codigo"": ""43""}, {""Id"": 453, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Mujeres"", ""Codigo"": ""2""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
DPOP19720;Teruel. Total. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;134545.0;"[{""Id"": 44, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Teruel"", ""Codigo"": ""44""}, {""Id"": 451, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Total"", ""Codigo"": ""0""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
DPOP19721;Teruel. Hombres. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;68287.0;"[{""Id"": 44, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Teruel"", ""Codigo"": ""44""}, {""Id"": 452, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Hombres"", ""Codigo"": ""1""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
DPOP19722;Teruel. Mujeres. Total habitantes. Personas. ;Personas; ;2021-01-01T00:00:00.000+01:00;A;Definitivo;2021;66258.0;"[{""Id"": 44, ""T3_Variable"": ""Provincias"", ""Nombre"": ""Teruel"", ""Codigo"": ""44""}, {""Id"": 453, ""T3_Variable"": ""Sexo"", ""Nombre"": ""Mujeres"", ""Codigo"": ""2""}, {""Id"": 8677, ""T3_Variable"": ""Tamaño de los municipios"", ""Nombre"": ""Total habitantes"", ""Codigo"": ""0""}, {""Id"": 20258, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Personas"", ""Codigo"": """"}]";2852;2026-09-07T22:13:34.997660
