COD,Nombre,T3_Unidad,T3_Escala,Fecha,T3_Periodo,T3_TipoDato,Anyo,Valor,MetaData_json,tabla_id,_meta.fecha_extraccion
EOT16416,ADR. Andalucía. Dato.,Euros, ,2026-07-01T00:00:00.000+02:00,M07,Provisional,2026,164.56,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
EOT16416,ADR. Andalucía. Dato.,Euros, ,2026-06-01T00:00:00.000+02:00,M06,Provisional,2026,135.98,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
EOT16416,ADR. Andalucía. Dato.,Euros, ,2026-05-01T00:00:00.000+02:00,M05,Provisional,2026,124.81,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
EOT16416,ADR. Andalucía. Dato.,Euros, ,2026-04-01T00:00:00.000+02:00,M04,Provisional,2026,121.99,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
EOT16416,ADR. Andalucía. Dato.,Euros, ,2026-03-01T00:00:00.000+01:00,M03,Provisional,2026,99.49,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
EOT16416,ADR. Andalucía. Dato.,Euros, ,2026-02-01T00:00:00.000+01:00,M02,Provisional,2026,92.23,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
EOT16416,ADR. Andalucía. Dato.,Euros, ,2026-01-01T00:00:00.000+01:00,M01,Provisional,2026,93.3,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
EOT16416,ADR. Andalucía. Dato.,Euros, ,2025-12-01T00:00:00.000+01:00,M12,Provisional,2025,99.48,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
EOT16416,ADR. Andalucía. Dato.,Euros, ,2025-11-01T00:00:00.000+01:00,M11,Provisional,2025,94.14,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
EOT16416,ADR. Andalucía. Dato.,Euros, ,2025-10-01T00:00:00.000+02:00,M10,Provisional,2025,117.21,"[{""Id"": 8997, ""T3_Variable"": ""Comunidades y Ciudades Autónomas"", ""Nombre"": ""Andalucía"", ""Codigo"": ""01""}, {""Id"": 284338, ""T3_Variable"": ""Concepto turístico"", ""Nombre"": ""Tarifa media diaria (ADR)"", ""Codigo"": ""F""}, {""Id"": 9834, ""T3_Variable"": ""TIPO DE CATEGORIA"", ""Nombre"": ""Total categorías"", ""Codigo"": """"}, {""Id"": 72, ""T3_Variable"": ""Tipo de dato"", ""Nombre"": ""Dato"", ""Codigo"": ""0""}]",2059,2026-09-01T20:54:48.387639
