COD_PROV,PROVINCIA,Anyo,Periodo,establecimientos_abiertos,grado_ocupacion_finsemana,grado_ocupacion_habitaciones,grado_ocupacion_plazas,plazas_estimadas,_meta.fecha_extraccion
11,Cádiz,2026,M04,494.0,60.26,53.66,44.64,52177.0,2026-09-14T13:39:16.852415
11,Cádiz,2026,M05,504.0,66.88,64.75,54.08,52441.0,2026-09-14T13:39:16.852415
11,Cádiz,2026,M06,545.0,72.1,70.9,62.71,54928.0,2026-09-14T13:39:16.852415
11,Cádiz,2026,M07,554.0,78.42,77.05,72.73,56849.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2024,M08,225.0,76.5,77.56,75.78,26302.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2024,M09,209.0,67.54,65.9,60.82,25090.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2024,M10,175.0,56.56,52.0,44.18,20388.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2024,M11,141.0,40.81,44.47,37.68,12311.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2024,M12,122.0,43.67,37.39,31.5,9922.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M01,127.0,34.25,34.49,27.08,6908.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M02,146.0,52.62,53.77,41.58,12987.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M03,175.0,53.37,57.66,48.57,16644.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M04,200.0,59.49,52.28,46.02,22470.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M05,206.0,57.69,53.03,45.28,23683.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M06,212.0,65.74,62.09,56.14,24934.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M07,230.0,72.79,68.94,65.06,25594.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M08,227.0,73.38,77.2,71.74,25583.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M09,219.0,69.23,69.24,60.06,25224.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M10,188.0,59.62,55.3,47.74,21048.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M11,159.0,54.13,48.53,39.43,13112.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2025,M12,144.0,43.04,38.53,32.64,9697.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2026,M01,124.0,35.93,41.52,30.53,6415.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2026,M02,146.0,55.89,58.31,43.9,13552.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2026,M03,176.0,52.58,55.43,44.79,18658.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2026,M04,208.0,61.48,55.02,48.26,22919.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2026,M05,214.0,61.61,59.9,50.58,23711.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2026,M06,231.0,67.89,65.27,57.56,25788.0,2026-09-14T13:39:16.852415
12,Castellón/Castelló,2026,M07,238.0,71.29,71.15,65.0,25415.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2024,M08,137.0,40.99,36.6,32.49,6803.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2024,M09,134.0,46.39,39.43,31.95,6710.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2024,M10,147.0,45.1,41.98,32.77,6923.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2024,M11,144.0,41.64,39.01,30.19,6949.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2024,M12,130.0,34.61,29.04,24.32,5904.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M01,127.0,22.46,26.83,19.64,6065.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M02,136.0,34.83,35.05,25.7,6485.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M03,142.0,34.09,37.79,27.06,6776.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M04,145.0,44.65,40.97,32.25,7072.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M05,153.0,46.05,46.16,34.98,7360.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M06,150.0,44.78,42.63,32.07,7161.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M07,151.0,42.95,41.69,32.57,7191.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M08,144.0,41.47,40.91,34.74,7022.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M09,136.0,46.42,46.75,35.52,6781.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M10,145.0,45.65,46.16,34.34,6891.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M11,142.0,40.02,44.13,31.93,6828.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2025,M12,134.0,32.48,33.78,26.08,6406.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2026,M01,131.0,26.68,29.76,22.15,5985.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2026,M02,131.0,32.57,36.69,26.33,6053.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2026,M03,141.0,40.07,38.99,29.7,6744.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2026,M04,141.0,45.3,47.57,36.27,6782.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2026,M05,143.0,47.14,46.01,35.84,6811.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2026,M06,147.0,40.35,41.52,30.86,6870.0,2026-09-14T13:39:16.852415
13,Ciudad Real,2026,M07,138.0,37.8,37.78,29.59,6625.0,2026-09-14T13:39:16.852415
14,Córdoba,2024,M08,174.0,50.08,46.98,43.2,10699.0,2026-09-14T13:39:16.852415
14,Córdoba,2024,M09,196.0,64.92,59.34,51.57,11551.0,2026-09-14T13:39:16.852415
14,Córdoba,2024,M10,198.0,67.29,64.77,56.08,11566.0,2026-09-14T13:39:16.852415
14,Córdoba,2024,M11,198.0,59.96,56.7,47.6,11504.0,2026-09-14T13:39:16.852415
14,Córdoba,2024,M12,184.0,58.95,46.26,41.0,11357.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M01,170.0,49.07,42.92,37.66,11183.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M02,171.0,58.18,51.39,43.24,11254.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M03,181.0,59.09,57.04,47.87,11583.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M04,182.0,64.34,64.73,58.28,11566.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M05,180.0,68.91,66.63,58.9,11532.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M06,171.0,56.03,55.28,47.51,11273.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M07,158.0,46.76,45.0,39.9,10564.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M08,152.0,49.4,50.13,46.7,10532.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M09,169.0,57.78,58.51,49.84,11252.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M10,175.0,63.74,64.17,54.44,11421.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M11,176.0,54.26,57.96,47.87,11460.0,2026-09-14T13:39:16.852415
14,Córdoba,2025,M12,163.0,55.0,52.12,44.7,11282.0,2026-09-14T13:39:16.852415
14,Córdoba,2026,M01,159.0,42.35,40.7,34.67,11258.0,2026-09-14T13:39:16.852415
14,Córdoba,2026,M02,170.0,45.74,43.76,36.18,11646.0,2026-09-14T13:39:16.852415
14,Córdoba,2026,M03,174.0,56.04,57.77,48.71,11635.0,2026-09-14T13:39:16.852415
14,Córdoba,2026,M04,160.0,66.52,64.87,55.55,11254.0,2026-09-14T13:39:16.852415
14,Córdoba,2026,M05,168.0,67.2,66.11,57.5,11531.0,2026-09-14T13:39:16.852415
14,Córdoba,2026,M06,171.0,46.97,47.63,39.37,11534.0,2026-09-14T13:39:16.852415
14,Córdoba,2026,M07,178.0,50.07,44.09,37.32,11609.0,2026-09-14T13:39:16.852415
15,A Coruña,2024,M08,721.0,70.79,73.12,69.66,27603.0,2026-09-14T13:39:16.852415
15,A Coruña,2024,M09,686.0,64.47,66.77,57.99,25886.0,2026-09-14T13:39:16.852415
15,A Coruña,2024,M10,678.0,54.69,58.38,48.21,26117.0,2026-09-14T13:39:16.852415
15,A Coruña,2024,M11,565.0,43.31,42.97,34.61,23922.0,2026-09-14T13:39:16.852415
15,A Coruña,2024,M12,480.0,40.02,34.0,29.42,21339.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M01,402.0,31.46,32.06,25.42,19193.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M02,465.0,42.38,40.69,32.15,21000.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M03,521.0,42.36,40.67,32.74,23082.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M04,602.0,49.14,50.46,42.78,25256.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M05,654.0,56.26,59.97,50.19,26263.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M06,675.0,57.99,61.5,51.99,26891.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M07,696.0,64.64,62.75,56.05,28136.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M08,698.0,68.09,72.63,68.63,28278.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M09,661.0,64.49,66.1,56.66,26918.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M10,618.0,54.04,58.84,48.27,25241.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M11,534.0,41.01,42.2,33.36,23406.0,2026-09-14T13:39:16.852415
15,A Coruña,2025,M12,459.0,43.03,38.28,32.11,20848.0,2026-09-14T13:39:16.852415
15,A Coruña,2026,M01,380.0,30.59,31.39,25.0,19079.0,2026-09-14T13:39:16.852415
15,A Coruña,2026,M02,423.0,39.16,39.34,30.76,21021.0,2026-09-14T13:39:16.852415
15,A Coruña,2026,M03,478.0,37.33,39.96,32.34,21963.0,2026-09-14T13:39:16.852415
15,A Coruña,2026,M04,613.0,53.24,52.14,45.23,25668.0,2026-09-14T13:39:16.852415
15,A Coruña,2026,M05,631.0,54.32,56.38,47.49,25741.0,2026-09-14T13:39:16.852415
15,A Coruña,2026,M06,671.0,62.06,62.21,52.87,27254.0,2026-09-14T13:39:16.852415
15,A Coruña,2026,M07,692.0,64.4,63.52,57.53,28360.0,2026-09-14T13:39:16.852415
16,Cuenca,2024,M08,133.0,41.9,41.57,37.14,5228.0,2026-09-14T13:39:16.852415
16,Cuenca,2024,M09,120.0,42.64,42.12,33.46,4977.0,2026-09-14T13:39:16.852415
16,Cuenca,2024,M10,137.0,43.0,39.44,30.89,5273.0,2026-09-14T13:39:16.852415
16,Cuenca,2024,M11,135.0,36.59,34.04,26.8,5238.0,2026-09-14T13:39:16.852415
16,Cuenca,2024,M12,127.0,33.48,28.16,23.82,5012.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M01,111.0,26.81,26.81,20.77,4059.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M02,128.0,54.97,40.26,34.3,4626.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M03,128.0,31.5,29.97,23.24,4836.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M04,138.0,42.91,36.67,30.92,5207.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M05,140.0,40.96,38.18,29.95,5249.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M06,142.0,38.91,36.27,27.62,5346.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M07,138.0,36.37,32.41,26.32,5133.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M08,141.0,41.91,40.86,36.23,5430.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M09,129.0,46.07,42.37,33.47,5235.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M10,141.0,46.16,39.88,31.6,5443.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M11,141.0,37.49,33.8,26.3,5425.0,2026-09-14T13:39:16.852415
16,Cuenca,2025,M12,120.0,33.06,28.54,23.6,4821.0,2026-09-14T13:39:16.852415
16,Cuenca,2026,M01,118.0,23.7,24.29,18.47,4497.0,2026-09-14T13:39:16.852415
16,Cuenca,2026,M02,119.0,34.04,31.16,23.27,4768.0,2026-09-14T13:39:16.852415
16,Cuenca,2026,M03,124.0,31.44,32.93,25.17,4968.0,2026-09-14T13:39:16.852415
16,Cuenca,2026,M04,128.0,44.76,41.62,33.43,5132.0,2026-09-14T13:39:16.852415
16,Cuenca,2026,M05,132.0,41.58,39.38,31.01,5187.0,2026-09-14T13:39:16.852415
16,Cuenca,2026,M06,138.0,39.47,35.15,27.76,5213.0,2026-09-14T13:39:16.852415
16,Cuenca,2026,M07,140.0,38.8,33.57,27.57,5189.0,2026-09-14T13:39:16.852415
17,Girona,2024,M08,759.0,82.53,86.24,82.93,88012.0,2026-09-14T13:39:16.852415
17,Girona,2024,M09,726.0,68.89,72.57,63.08,84704.0,2026-09-14T13:39:16.852415
17,Girona,2024,M10,582.0,60.18,60.5,52.85,65300.0,2026-09-14T13:39:16.852415
17,Girona,2024,M11,345.0,51.2,43.99,35.71,26693.0,2026-09-14T13:39:16.852415
17,Girona,2024,M12,349.0,47.49,40.13,33.57,24131.0,2026-09-14T13:39:16.852415
17,Girona,2025,M01,264.0,48.06,43.41,37.52,20712.0,2026-09-14T13:39:16.852415
17,Girona,2025,M02,303.0,60.43,50.64,44.25,24250.0,2026-09-14T13:39:16.852415
17,Girona,2025,M03,412.0,50.37,46.75,38.8,39013.0,2026-09-14T13:39:16.852415
17,Girona,2025,M04,567.0,61.39,58.59,53.01,64290.0,2026-09-14T13:39:16.852415
17,Girona,2025,M05,655.0,65.92,60.52,53.23,77689.0,2026-09-14T13:39:16.852415
17,Girona,2025,M06,704.0,72.94,69.78,63.57,83941.0,2026-09-14T13:39:16.852415
17,Girona,2025,M07,763.0,81.08,77.88,75.03,88313.0,2026-09-14T13:39:16.852415
17,Girona,2025,M08,760.0,81.43,84.31,82.23,88837.0,2026-09-14T13:39:16.852415
17,Girona,2025,M09,713.0,73.67,73.41,65.16,83491.0,2026-09-14T13:39:16.852415
17,Girona,2025,M10,568.0,61.6,60.48,52.56,65884.0,2026-09-14T13:39:16.852415
17,Girona,2025,M11,380.0,47.49,44.52,36.53,27477.0,2026-09-14T13:39:16.852415
17,Girona,2025,M12,355.0,47.65,42.54,36.24,24149.0,2026-09-14T13:39:16.852415
17,Girona,2026,M01,291.0,49.11,42.37,36.47,21029.0,2026-09-14T13:39:16.852415
17,Girona,2026,M02,347.0,60.23,50.65,44.27,26161.0,2026-09-14T13:39:16.852415
17,Girona,2026,M03,479.0,46.89,46.14,40.15,42650.0,2026-09-14T13:39:16.852415
17,Girona,2026,M04,598.0,59.57,57.82,51.68,67587.0,2026-09-14T13:39:16.852415
17,Girona,2026,M05,656.0,66.5,62.04,54.78,79113.0,2026-09-14T13:39:16.852415
17,Girona,2026,M06,733.0,71.62,69.13,62.9,84740.0,2026-09-14T13:39:16.852415
17,Girona,2026,M07,776.0,79.5,79.21,75.75,88216.0,2026-09-14T13:39:16.852415
18,Granada,2024,M08,386.0,60.36,63.56,58.97,32646.0,2026-09-14T13:39:16.852415
18,Granada,2024,M09,412.0,64.52,67.8,57.12,32840.0,2026-09-14T13:39:16.852415
18,Granada,2024,M10,408.0,65.43,66.93,56.51,31725.0,2026-09-14T13:39:16.852415
18,Granada,2024,M11,383.0,59.24,56.27,48.88,28973.0,2026-09-14T13:39:16.852415
18,Granada,2024,M12,344.0,56.6,48.38,43.91,27912.0,2026-09-14T13:39:16.852415
18,Granada,2025,M01,339.0,53.33,47.52,42.91,27960.0,2026-09-14T13:39:16.852415
18,Granada,2025,M02,361.0,64.79,58.07,51.56,29316.0,2026-09-14T13:39:16.852415
18,Granada,2025,M03,388.0,55.17,56.55,48.63,32557.0,2026-09-14T13:39:16.852415
18,Granada,2025,M04,403.0,59.77,62.46,54.41,34120.0,2026-09-14T13:39:16.852415
18,Granada,2025,M05,385.0,64.03,65.36,55.22,31711.0,2026-09-14T13:39:16.852415
18,Granada,2025,M06,391.0,61.97,61.21,52.93,33039.0,2026-09-14T13:39:16.852415
18,Granada,2025,M07,389.0,57.07,54.43,49.57,33744.0,2026-09-14T13:39:16.852415
18,Granada,2025,M08,388.0,59.61,63.09,58.85,33860.0,2026-09-14T13:39:16.852415
18,Granada,2025,M09,379.0,65.1,70.94,58.23,32888.0,2026-09-14T13:39:16.852415
18,Granada,2025,M10,392.0,63.33,68.43,56.19,31925.0,2026-09-14T13:39:16.852415
18,Granada,2025,M11,372.0,59.21,57.74,47.03,28798.0,2026-09-14T13:39:16.852415
18,Granada,2025,M12,371.0,56.67,51.66,46.04,29522.0,2026-09-14T13:39:16.852415
18,Granada,2026,M01,350.0,56.1,48.71,44.0,28612.0,2026-09-14T13:39:16.852415
18,Granada,2026,M02,371.0,55.03,50.17,44.64,29077.0,2026-09-14T13:39:16.852415
18,Granada,2026,M03,395.0,56.4,55.43,48.71,33401.0,2026-09-14T13:39:16.852415
18,Granada,2026,M04,407.0,62.94,62.63,54.54,35062.0,2026-09-14T13:39:16.852415
18,Granada,2026,M05,395.0,64.17,63.82,53.61,32978.0,2026-09-14T13:39:16.852415
18,Granada,2026,M06,386.0,59.51,57.93,50.12,32868.0,2026-09-14T13:39:16.852415
18,Granada,2026,M07,357.0,57.39,55.9,51.16,32265.0,2026-09-14T13:39:16.852415
19,Guadalajara,2024,M08,100.0,39.77,40.34,34.57,4113.0,2026-09-14T13:39:16.852415
19,Guadalajara,2024,M09,91.0,48.29,44.08,36.06,3911.0,2026-09-14T13:39:16.852415
19,Guadalajara,2024,M10,104.0,48.54,46.88,37.59,4528.0,2026-09-14T13:39:16.852415
19,Guadalajara,2024,M11,101.0,40.7,44.34,34.66,4318.0,2026-09-14T13:39:16.852415
19,Guadalajara,2024,M12,90.0,42.41,33.12,28.67,3868.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M01,85.0,26.59,30.85,25.71,3790.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M02,100.0,31.63,33.94,26.15,4233.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M03,101.0,32.26,34.15,25.44,4296.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M04,107.0,49.22,48.48,38.48,4578.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M05,108.0,44.69,43.65,35.27,4744.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M06,107.0,49.97,45.88,37.77,4747.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M07,109.0,47.47,43.31,36.32,4802.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M08,107.0,41.15,39.56,34.37,4769.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M09,95.0,47.22,46.18,37.98,4597.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M10,104.0,46.2,45.86,36.55,4799.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M11,109.0,43.31,41.37,32.59,4831.0,2026-09-14T13:39:16.852415
19,Guadalajara,2025,M12,90.0,35.15,34.9,28.51,4195.0,2026-09-14T13:39:16.852415
19,Guadalajara,2026,M01,90.0,26.44,29.4,23.46,4199.0,2026-09-14T13:39:16.852415
19,Guadalajara,2026,M02,101.0,32.9,34.72,26.71,4330.0,2026-09-14T13:39:16.852415
19,Guadalajara,2026,M03,109.0,42.4,41.66,31.87,4754.0,2026-09-14T13:39:16.852415
19,Guadalajara,2026,M04,107.0,45.01,44.47,34.66,4811.0,2026-09-14T13:39:16.852415
19,Guadalajara,2026,M05,107.0,47.22,46.86,35.68,4838.0,2026-09-14T13:39:16.852415
19,Guadalajara,2026,M06,108.0,44.95,43.45,33.5,4493.0,2026-09-14T13:39:16.852415
19,Guadalajara,2026,M07,106.0,42.54,45.63,34.79,4767.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2024,M08,322.0,82.27,87.58,83.88,13739.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2024,M09,313.0,74.68,81.83,72.11,14324.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2024,M10,321.0,73.15,74.88,64.44,14493.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2024,M11,316.0,62.45,55.66,47.93,14892.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2024,M12,278.0,55.41,48.92,44.24,13411.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M01,232.0,52.44,47.6,41.06,12675.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M02,248.0,65.13,55.93,47.66,13297.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M03,279.0,67.0,61.47,51.7,14237.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M04,313.0,74.16,70.45,63.61,14773.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M05,317.0,73.61,76.55,66.68,14972.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M06,313.0,75.98,79.97,70.6,14882.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M07,328.0,80.32,83.03,75.98,15232.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M08,327.0,80.25,86.24,81.13,15070.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M09,327.0,78.52,86.39,74.11,15187.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M10,325.0,72.36,75.07,64.54,14852.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M11,299.0,63.75,59.43,49.71,14251.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2025,M12,270.0,57.2,52.31,46.11,12950.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2026,M01,274.0,48.01,45.72,38.85,12867.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2026,M02,289.0,59.33,51.75,42.9,13305.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2026,M03,315.0,65.3,57.56,49.04,14395.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2026,M04,316.0,72.83,70.41,63.12,14652.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2026,M05,323.0,74.83,76.01,65.69,14777.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2026,M06,318.0,74.01,79.9,69.12,14591.0,2026-09-14T13:39:16.852415
20,Gipuzkoa,2026,M07,321.0,80.02,84.42,78.82,14707.0,2026-09-14T13:39:16.852415
21,Huelva,2024,M08,174.0,75.69,77.91,76.1,29512.0,2026-09-14T13:39:16.852415
21,Huelva,2024,M09,161.0,66.77,70.62,60.93,28816.0,2026-09-14T13:39:16.852415
21,Huelva,2024,M10,135.0,57.08,56.46,46.27,17645.0,2026-09-14T13:39:16.852415
21,Huelva,2024,M11,117.0,45.4,50.74,38.4,9545.0,2026-09-14T13:39:16.852415
21,Huelva,2024,M12,106.0,37.55,37.23,30.19,7232.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M01,98.0,39.18,37.72,28.38,6189.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M02,109.0,46.29,48.77,36.11,10172.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M03,123.0,37.54,43.22,31.03,16147.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M04,131.0,60.38,52.09,47.01,22604.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M05,142.0,59.71,57.53,48.72,26661.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M06,151.0,68.23,66.1,59.8,28650.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M07,160.0,78.36,73.99,73.21,29027.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M08,161.0,78.61,77.69,76.06,29048.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M09,153.0,69.48,71.53,62.36,28611.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M10,116.0,59.45,60.44,48.95,15249.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M11,100.0,46.26,49.3,37.34,6586.0,2026-09-14T13:39:16.852415
21,Huelva,2025,M12,95.0,32.74,37.4,28.87,6165.0,2026-09-14T13:39:16.852415
21,Huelva,2026,M01,82.0,31.52,35.99,26.16,6913.0,2026-09-14T13:39:16.852415
21,Huelva,2026,M02,101.0,42.15,42.37,32.05,9521.0,2026-09-14T13:39:16.852415
21,Huelva,2026,M03,110.0,46.99,50.51,35.05,13361.0,2026-09-14T13:39:16.852415
21,Huelva,2026,M04,130.0,60.58,55.5,49.85,22705.0,2026-09-14T13:39:16.852415
21,Huelva,2026,M05,143.0,62.16,61.68,50.45,27477.0,2026-09-14T13:39:16.852415
21,Huelva,2026,M06,151.0,67.69,73.51,64.13,29879.0,2026-09-14T13:39:16.852415
21,Huelva,2026,M07,148.0,73.44,73.41,70.84,30415.0,2026-09-14T13:39:16.852415
22,Huesca,2024,M08,314.0,65.95,69.2,65.2,17203.0,2026-09-14T13:39:16.852415
22,Huesca,2024,M09,275.0,47.67,50.4,42.38,13907.0,2026-09-14T13:39:16.852415
22,Huesca,2024,M10,261.0,45.18,43.33,34.91,12823.0,2026-09-14T13:39:16.852415
22,Huesca,2024,M11,221.0,41.94,35.82,27.77,10812.0,2026-09-14T13:39:16.852415
22,Huesca,2024,M12,239.0,42.95,33.88,31.64,13087.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M01,217.0,47.46,41.39,39.57,13325.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M02,240.0,65.65,53.14,50.89,14198.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M03,259.0,42.94,38.77,35.81,14595.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M04,261.0,44.41,36.07,31.54,13564.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M05,253.0,47.94,43.13,35.85,12400.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M06,283.0,55.72,49.29,40.89,14092.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M07,313.0,59.72,55.65,49.19,17334.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M08,315.0,61.96,68.36,62.99,17378.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M09,288.0,52.27,51.55,42.7,15210.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M10,263.0,51.81,46.31,38.16,12806.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M11,218.0,37.38,34.35,26.74,10568.0,2026-09-14T13:39:16.852415
22,Huesca,2025,M12,242.0,43.21,38.33,35.61,13718.0,2026-09-14T13:39:16.852415
22,Huesca,2026,M01,223.0,48.08,44.31,42.75,13701.0,2026-09-14T13:39:16.852415
22,Huesca,2026,M02,247.0,55.94,51.02,49.18,13989.0,2026-09-14T13:39:16.852415
22,Huesca,2026,M03,274.0,48.9,42.86,39.89,15742.0,2026-09-14T13:39:16.852415
22,Huesca,2026,M04,279.0,46.36,38.59,32.99,14027.0,2026-09-14T13:39:16.852415
22,Huesca,2026,M05,267.0,49.94,43.08,35.16,13114.0,2026-09-14T13:39:16.852415
22,Huesca,2026,M06,285.0,51.77,50.56,40.96,14416.0,2026-09-14T13:39:16.852415
22,Huesca,2026,M07,314.0,62.16,58.24,51.26,17293.0,2026-09-14T13:39:16.852415
23,Jaén,2024,M08,161.0,49.11,44.52,41.43,8450.0,2026-09-14T13:39:16.852415
23,Jaén,2024,M09,170.0,53.45,44.33,38.29,8442.0,2026-09-14T13:39:16.852415
